_id,createdAt,updatedAt, userId,postUrl,slug,slugDate,snapshot_id,section,row,seat,banned
9phTKwGlJD,2017-01-19T00:37:54.998Z,2017-03-09T18:17:39.192Z,U7Kg8xkika,https://twitter.com/AshleyMangan2/status/821879309807665152,aopen,aopen-2017-01-19,aopen-2017-01-19T003233-cam3-100-F-99-U7Kg8xkika-mk6Y,100,F,99,false
LzGyg3j7ZU,2017-01-19T00:38:24.052Z,2017-03-09T18:17:39.230Z,GQZXHboxSW,https://twitter.com/pequenashell/status/821879436421120000,aopen,aopen-2017-01-19,aopen-2017-01-19T003640-cam5-100-A-327-GQZXHboxSW-pjNU,100,A,327,false
efR7qTGzeJ,2017-01-19T00:38:46.249Z,2017-03-09T18:17:39.127Z,xegjq1LZpm,https://twitter.com/Montana2909/status/821879528901386240,aopen,aopen-2017-01-19,aopen-2017-01-19T003706-cam6-100-FF-434-xegjq1LZpm-Nvhv,100,FF,434,false
vEeDnv1Ebc,2017-01-19T00:39:12.650Z,2017-03-09T18:17:39.309Z,PZHIa1dqHc,https://twitter.com/aidan_hall_/status/821879641434525696,aopen,aopen-2017-01-19,aopen-2017-01-19T003740-cam2-100-OO-375-PZHIa1dqHc-11Hj,100,OO,375,false
huvSPcsreF,2017-01-19T00:39:28.040Z,2017-03-06T00:07:35.131Z,vQN6T90m2w,https://twitter.com/stuartoverell/status/821879707150880768,aopen,aopen-2017-01-19,aopen-2017-01-19T003701-cam3-100-DD-209-vQN6T90m2w-cViU,100,DD,209,false
NM5aQzMewZ,2017-01-19T00:41:56.743Z,2017-03-09T18:17:39.119Z,rUQd0hhJtj,https://twitter.com/NicoleSzkucik/status/821880328352514048,aopen,aopen-2017-01-19,aopen-2017-01-19T003819-cam6-100-B-315-rUQd0hhJtj-GMGM,100,B,315,false
xTM0rCTRvu,2017-01-19T00:41:57.321Z,2017-03-09T18:17:39.236Z,lJDLUD38Qt,https://twitter.com/Saint_Mich/status/821880329300381697,aopen,aopen-2017-01-19,aopen-2017-01-19T004017-cam2-100-CC-280-lJDLUD38Qt-tlV5,100,CC,280,false
Ag30RfqR6W,2017-01-19T00:43:07.736Z,2017-03-09T18:17:39.135Z,C2EW3Ifokg,https://twitter.com/emmak72/status/821880627309854720,aopen,aopen-2017-01-19,aopen-2017-01-19T003835-cam2-100-GG-347-C2EW3Ifokg-UeSG,100,GG,347,false
bSKQKCWDFG,2017-01-19T00:43:28.156Z,2017-03-09T18:17:39.147Z,gqNdNQxRc6,https://twitter.com/robbieelsom/status/821880712491995137,aopen,aopen-2017-01-19,aopen-2017-01-19T003938-cam3-100-D-136-gqNdNQxRc6-Lxc6,100,D,136,false
YAp4E2XlxU,2017-01-19T00:44:17.712Z,2017-03-09T18:17:39.184Z,VIzPqNNTQQ,https://twitter.com/PRossouw/status/821880922110705664,aopen,aopen-2017-01-19,aopen-2017-01-19T004337-cam3-100-G-134-VIzPqNNTQQ-7j4G,100,G,134,false
3sE3EjqwrM,2017-01-19T00:44:35.891Z,2017-03-09T18:17:39.266Z,N6xG2z1K6C,https://twitter.com/dddon1018/status/821880994496061441,aopen,aopen-2017-01-19,aopen-2017-01-19T004312-cam3-100-J-72-N6xG2z1K6C-przE,100,J,72,false
ii4QSDgjKm,2017-01-19T00:45:18.257Z,2017-03-09T18:17:39.129Z,IMBrbzmyL4,https://twitter.com/neilchuntie/status/821881172946927616,aopen,aopen-2017-01-19,aopen-2017-01-19T004406-cam3-100-MM-68-IMBrbzmyL4-KIuE,100,MM,68,false
CshVdF9b3v,2017-01-19T00:47:54.315Z,2017-03-09T18:17:39.123Z,XvU3omAZjC,https://twitter.com/emeliebjornberg/status/821881829057667072,aopen,aopen-2017-01-19,aopen-2017-01-19T004650-cam1-100-S-439-XvU3omAZjC-ds3L,100,S,439,false
G4lD6sQ1Cf,2017-01-19T00:47:55.001Z,2017-03-09T18:17:39.274Z,h8S0gnZ6cd,https://twitter.com/jimmybelfast/status/821881832790597633,aopen,aopen-2017-01-19,aopen-2017-01-19T004548-cam1-100-KK-33-h8S0gnZ6cd-HjcK,100,KK,33,false
rHbhAS3Dxs,2017-01-19T00:49:04.790Z,2017-03-06T00:07:35.115Z,XiReW7DJ1y,https://twitter.com/travis_stacey/status/821882124198260736,aopen,aopen-2017-01-19,aopen-2017-01-19T004833-cam2-100-FF-308-XiReW7DJ1y-FdS7,100,FF,308,false
mqes7V2bjs,2017-01-19T00:51:29.133Z,2017-03-09T18:17:39.143Z,U7Kg8xkika,https://twitter.com/AshleyMangan2/status/821882730690424833,aopen,aopen-2017-01-19,aopen-2017-01-19T005102-cam3-100-F-99-U7Kg8xkika-5zos,100,F,99,false
Vp4kPzBGT8,2017-01-19T00:54:13.980Z,2017-03-09T18:17:39.198Z,IYQ3rxBoLE,https://twitter.com/BronteWilson101/status/821883416698241024,aopen,aopen-2017-01-19,aopen-2017-01-19T005043-cam1-100-R-31-IYQ3rxBoLE-1Poh,100,R,31,false
f5n1Eg9PHD,2017-01-19T00:56:30.000Z,2017-03-09T18:17:39.159Z,NrYOQPUf98,https://twitter.com/smokeyeyedsnape/status/821883989635932160,aopen,aopen-2017-01-19,aopen-2017-01-19T005329-cam6-100-M-378-NrYOQPUf98-djNh,100,M,378,false
6wH1HvRCHU,2017-01-19T00:58:04.676Z,2017-03-09T18:17:39.286Z,IMBrbzmyL4,https://twitter.com/neilchuntie/status/821884386584821760,aopen,aopen-2017-01-19,aopen-2017-01-19T005700-cam4-100-MM-68-IMBrbzmyL4-S3HE,100,MM,68,false
gVMpZjxaPL,2017-01-19T01:19:45.440Z,2017-03-09T18:17:39.268Z,d1MX8oppJ8,https://twitter.com/Bradroyjones/status/821889845010120704,aopen,aopen-2017-01-19,aopen-2017-01-19T011042-cam4-100-FF-118-d1MX8oppJ8-FXFB,100,FF,118,false
pGBrQHG5Yi,2017-01-19T01:20:54.366Z,2017-03-09T18:17:39.234Z,kcplDIIare,https://twitter.com/kaka220066/status/821890129736265729,aopen,aopen-2017-01-19,aopen-2017-01-19T011850-cam4-100-A-92-kcplDIIare-GCaL,100,A,92,false
lk4M4aUijl,2017-01-19T01:32:07.816Z,2017-03-09T18:17:39.114Z,NKQK9XJiIR,https://twitter.com/stefzamora/status/821892956906868737,aopen,aopen-2017-01-19,aopen-2017-01-19T013137-cam2-100-J-248-NKQK9XJiIR-1m0s,100,J,248,false
fbgss9JoWm,2017-01-19T01:34:54.174Z,2017-03-09T18:17:39.179Z,J7KKb9P32w,https://twitter.com/TiffanyHeight/status/821893557610913792,aopen,aopen-2017-01-19,aopen-2017-01-19T013118-cam6-100-G-343-J7KKb9P32w-mmB1,100,G,343,false
libYF2q6ug,2017-01-19T01:36:21.501Z,2017-03-09T18:17:39.288Z,NKQK9XJiIR,https://twitter.com/stefzamora/status/821894023019274240,aopen,aopen-2017-01-19,aopen-2017-01-19T013543-cam2-100-J-248-NKQK9XJiIR-Xgy9,100,J,248,false
o3GvGCMeQo,2017-01-19T02:27:18.708Z,2017-03-09T18:17:39.220Z,j6lbnX1qI2,https://twitter.com/mich_cor/status/821906844427821056,aopen,aopen-2017-01-19,aopen-2017-01-19T022559-cam4-100-R-94-j6lbnX1qI2-8tWK,100,R,94,false
6q9esUBgz5,2017-01-19T02:33:20.317Z,2017-03-09T18:17:39.186Z,j6lbnX1qI2,https://twitter.com/mich_cor/status/821908360874164224,aopen,aopen-2017-01-19,aopen-2017-01-19T023210-cam4-100-R-94-j6lbnX1qI2-aHbk,100,R,94,false
DFJ7klOHCq,2017-01-19T02:45:47.689Z,2017-03-09T18:17:39.240Z,5SVqRr1Wzo,https://twitter.com/BrownJcb/status/821911497777422337,aopen,aopen-2017-01-19,aopen-2017-01-19T024505-cam2-100-LL-260-5SVqRr1Wzo-6gy4,100,LL,260,false
lUClFHtHch,2017-01-19T03:11:10.289Z,2017-03-09T18:17:39.284Z,IYQ3rxBoLE,https://twitter.com/BronteWilson101/status/821917882116284416,aopen,aopen-2017-01-19,aopen-2017-01-19T014854-cam1-100-R-31-IYQ3rxBoLE-Dpnc,100,R,31,false
YHgePZ8ZFr,2017-01-19T03:14:32.529Z,2017-03-06T00:07:35.153Z,ScZ66j8Q5i,https://twitter.com/annettemorph/status/821918731559260162,aopen,aopen-2017-01-19,aopen-2017-01-19T031253-cam4-100-GG-116-ScZ66j8Q5i-h06b,100,GG,116,false
Fq8eN0fUsq,2017-01-19T03:15:19.873Z,2017-03-06T00:07:35.006Z,3H64XobInA,https://twitter.com/alexdinuccio/status/821918928708325377,aopen,aopen-2017-01-19,aopen-2017-01-19T031032-cam3-100-HH-241-3H64XobInA-gJ8X,100,HH,241,false
56sHHMBSws,2017-01-19T03:17:12.311Z,2017-03-09T18:17:39.194Z,4iRd19vxyS,https://twitter.com/dolanxcraze/status/821919399376343040,aopen,aopen-2017-01-19,aopen-2017-01-19T031612-cam4-100-F-120-4iRd19vxyS-fdYm,100,F,120,false
lLGZuZLAMy,2017-01-19T03:20:51.093Z,2017-03-09T18:17:39.414Z,4iRd19vxyS,https://twitter.com/dolanxcraze/status/821920316863565824,aopen,aopen-2017-01-19,aopen-2017-01-19T031949-cam4-100-F-120-4iRd19vxyS-tTib,100,F,120,false
AMAwRmLQNk,2017-01-19T03:21:49.655Z,2017-03-06T00:07:35.158Z,3H64XobInA,https://twitter.com/alexdinuccio/status/821920567028695041,aopen,aopen-2017-01-19,aopen-2017-01-19T031933-cam3-100-HH-241-3H64XobInA-gBb7,100,HH,241,false
cGd8IvtPGf,2017-01-19T03:22:28.245Z,2017-03-09T18:17:39.334Z,Dey4PJ2cIg,https://twitter.com/William50033949/status/821920723597869056,aopen,aopen-2017-01-19,aopen-2017-01-19T031838-cam3-100-A-120-Dey4PJ2cIg-NxmS,100,A,120,false
3FjxD8FV5b,2017-01-19T03:25:11.153Z,2017-03-06T00:07:34.991Z,2HUE6Baz4V,https://twitter.com/alexdinuccio/status/821921410687713280,aopen,aopen-2017-01-19,aopen-2017-01-19T031223-cam4-100-HH-239-2HUE6Baz4V-E6yV,100,HH,239,false
tG7r7D8jVD,2017-01-19T03:26:28.844Z,2017-03-09T18:17:39.495Z,KdZk9ahxCN,https://twitter.com/jonportie/status/821921733187805185,aopen,aopen-2017-01-19,aopen-2017-01-19T032533-cam6-100-L-379-KdZk9ahxCN-AEwn,100,L,379,false
Z0dLQjI9Gv,2017-01-19T03:31:45.763Z,2017-03-06T00:07:35.043Z,fTIN6XhUpj,https://twitter.com/vvzeldavv/status/821923065575587840,aopen,aopen-2017-01-19,aopen-2017-01-19T032624-cam6-100-O-305-fTIN6XhUpj-f6tu,100,O,305,false
WLFjOzk615,2017-01-19T03:56:43.014Z,2017-03-09T18:17:39.479Z,DbAKCbyyvr,https://twitter.com/soundingsocial/status/821929344872300546,aopen,aopen-2017-01-19,aopen-2017-01-19T035534-cam1-100-A-437-DbAKCbyyvr-vdrI,100,A,437,false
OOWJfa1F4N,2017-01-19T03:57:11.678Z,2017-03-09T18:17:39.515Z,Eb1k8zGiLu,https://twitter.com/afiasara/status/821929464036659200,aopen,aopen-2017-01-19,aopen-2017-01-19T035504-cam1-100-J-404-Eb1k8zGiLu-teXK,100,J,404,false
HpIZWcrgjX,2017-01-19T04:08:06.887Z,2017-03-09T18:17:39.344Z,MyueGAqzhU,https://twitter.com/ZacStandish/status/821932214225014785,aopen,aopen-2017-01-19,aopen-2017-01-19T040627-cam3-100-EE-156-MyueGAqzhU-782c,100,EE,156,false
k0BI0YYSUd,2017-01-19T04:10:06.948Z,2017-03-09T18:17:39.493Z,gqNdNQxRc6,https://twitter.com/robbieelsom/status/821932712814481408,aopen,aopen-2017-01-19,aopen-2017-01-19T040828-cam4-100-D-136-gqNdNQxRc6-Q1JZ,100,D,136,false
61GHtl1rJV,2017-01-19T04:20:07.677Z,2017-03-09T18:17:39.340Z,KdZk9ahxCN,https://twitter.com/jonportie/status/821935236791472128,aopen,aopen-2017-01-19,aopen-2017-01-19T041928-cam5-100-L-379-KdZk9ahxCN-9pSk,100,L,379,false
e1uJEZ370H,2017-01-19T04:33:59.040Z,2017-03-09T18:17:39.511Z,GLwjec070i,https://twitter.com/TheBigTess/status/821938724502007808,aopen,aopen-2017-01-19,aopen-2017-01-19T043242-cam2-100-N-208-GLwjec070i-dESc,100,N,208,false
p0fitVRCpx,2017-01-19T04:56:54.548Z,2017-03-06T00:07:35.038Z,WlZ3QJWJ4x,https://twitter.com/Lazygoose/status/821944494358601728,aopen,aopen-2017-01-19,aopen-2017-01-19T045431-cam5-100-NN-544-WlZ3QJWJ4x-tBol,100,NN,544,false
H7t2bSJwyN,2017-01-19T04:57:50.851Z,2017-03-06T00:07:35.233Z,BWIK49E1ED,https://twitter.com/a_valle/status/821944729315090432,aopen,aopen-2017-01-19,aopen-2017-01-19T045656-cam2-100-T-252-BWIK49E1ED-YEfE,100,T,252,false
Hmxnn0cAku,2017-01-19T04:58:16.120Z,2017-03-06T00:07:35.078Z,BWIK49E1ED,https://twitter.com/a_valle/status/821944834957000705,aopen,aopen-2017-01-19,aopen-2017-01-19T045656-cam2-100-T-252-BWIK49E1ED-YEfE,100,T,252,false
K05sCXm4Jq,2017-01-19T05:11:27.513Z,2017-03-09T18:17:39.342Z,KdZk9ahxCN,https://twitter.com/jonportie/status/821948154513739776,aopen,aopen-2017-01-19,aopen-2017-01-19T051036-cam6-100-L-378-KdZk9ahxCN-fAUK,100,L,378,false
z1Ul8t0I68,2017-01-19T05:18:25.806Z,2017-03-06T00:07:35.184Z,WQqJ31oJES,https://twitter.com/juniejocson/status/821949905442717696,aopen,aopen-2017-01-19,aopen-2017-01-19T051323-cam4-100-AA-153-WQqJ31oJES-rEFI,100,AA,153,false
sLY64mZnVS,2017-01-19T05:20:04.464Z,2017-03-06T00:07:34.978Z,WQqJ31oJES,https://twitter.com/juniejocson/status/821950321870049281,aopen,aopen-2017-01-19,aopen-2017-01-19T051933-cam3-100-AA-152-WQqJ31oJES-G1d0,100,AA,152,false
i3uPQg1aVN,2017-01-19T05:22:15.052Z,2017-03-06T00:07:34.971Z,WQqJ31oJES,https://twitter.com/juniejocson/status/821950869058899968,aopen,aopen-2017-01-19,aopen-2017-01-19T052143-cam3-100-AA-151-WQqJ31oJES-90Kn,100,AA,151,false
MNCM5vYfKN,2017-01-19T05:43:40.378Z,2017-03-09T18:17:39.367Z,5SVqRr1Wzo,https://twitter.com/BrownJcb/status/821956260174012416,aopen,aopen-2017-01-19,aopen-2017-01-19T054231-cam4-100-LL-260-5SVqRr1Wzo-Af4P,100,LL,260,false
EZj2EPHs5O,2017-01-19T05:56:55.022Z,2017-03-06T00:07:35.163Z,SrFMxL5Ue1,https://twitter.com/katedianat/status/821959595903963136,aopen,aopen-2017-01-19,aopen-2017-01-19T055618-cam3-100-OO-186-SrFMxL5Ue1-v1gL,100,OO,186,false
4qhlXS4JFl,2017-01-19T06:16:16.127Z,2017-03-09T18:17:39.408Z,hhNKDr5Pjn,https://twitter.com/KileRogersWFI/status/821964460277448705,aopen,aopen-2017-01-19,aopen-2017-01-19T061517-cam3-100-L-71-hhNKDr5Pjn-b3Nj,100,L,71,false
brB59JXt6j,2017-01-19T06:17:06.928Z,2017-03-06T00:07:35.021Z,qD0BRU6u7D,https://twitter.com/Lazygoose/status/821964677676568576,aopen,aopen-2017-01-19,aopen-2017-01-19T061436-cam6-100-NN-543-qD0BRU6u7D-SfB8,100,NN,543,false
0KO6KukT9C,2017-01-19T06:42:07.345Z,2017-03-09T18:17:39.332Z,yIeu57Wc5a,https://twitter.com/Kerry_KeruiZhai/status/821970971649183744,aopen,aopen-2017-01-19,aopen-2017-01-19T064132-cam4-100-GG-168-yIeu57Wc5a-YRyF,100,GG,168,false
pFGlcoJlDf,2017-01-19T06:54:38.208Z,2017-03-09T18:17:39.481Z,8mb6wlFM4R,https://twitter.com/tanyachitty/status/821974120099299328,aopen,aopen-2017-01-19,aopen-2017-01-19T065332-cam2-100-P-183-8mb6wlFM4R-PuKX,100,P,183,false
WERW73vNb4,2017-01-19T07:34:13.020Z,2017-03-06T00:07:35.210Z,IgIwTwsfAD,https://twitter.com/Mikeryan01/status/821984072977088512,aopen,aopen-2017-01-19,aopen-2017-01-19T073252-cam2-100-F-235-IgIwTwsfAD-eHtN,100,F,235,true
U3gcEjCYpb,2017-01-19T07:42:01.475Z,2017-03-06T00:07:35.181Z,IgIwTwsfAD,https://twitter.com/Mikeryan01/status/821986045298253825,aopen,aopen-2017-01-19,aopen-2017-01-19T074024-cam2-100-F-235-IgIwTwsfAD-aOUf,100,F,235,true
g0hsS5S1y5,2017-01-19T07:57:24.426Z,2017-03-09T18:17:39.443Z,yzITVfEjUq,https://twitter.com/carolmif/status/821989916426932224,aopen,aopen-2017-01-19,aopen-2017-01-19T075556-cam6-100-EE-432-yzITVfEjUq-oBvH,100,EE,432,false
RQDVdFxV8u,2017-01-19T08:06:35.449Z,2017-03-09T18:17:39.497Z,hhNKDr5Pjn,https://twitter.com/KileRogersWFI/status/821992222384005120,aopen,aopen-2017-01-19,aopen-2017-01-19T080537-cam4-100-L-71-hhNKDr5Pjn-pBmg,100,L,71,false
nSvoZ3WHYC,2017-01-19T08:30:56.648Z,2017-03-09T18:17:39.322Z,KdZk9ahxCN,https://twitter.com/jonportie/status/821998356700377089,aopen,aopen-2017-01-19,aopen-2017-01-19T081844-cam6-100-L-378-KdZk9ahxCN-0sSX,100,L,378,false
nVkOtGQK8J,2017-01-19T09:34:42.744Z,2017-03-09T18:17:39.501Z,JsFaGKzTiy,https://twitter.com/rhiannonsarahf/status/822014405051228164,aopen,aopen-2017-01-19,aopen-2017-01-19T093342-cam2-100-MM-406-JsFaGKzTiy-ABVJ,100,MM,406,false
UODw0Mqej0,2017-01-19T09:34:50.676Z,2017-03-09T18:17:39.396Z,fkFpwKqSYB,https://twitter.com/thisisbenp/status/822014437787770880,aopen,aopen-2017-01-19,aopen-2017-01-19T093344-cam1-100-LL-661-fkFpwKqSYB-4hGy,100,LL,661,false
Uar56lrhLE,2017-01-19T09:35:46.482Z,2017-03-09T18:17:39.365Z,QAuwEoaar6,https://twitter.com/torgorman/status/822014672123478016,aopen,aopen-2017-01-19,aopen-2017-01-19T093326-cam2-100-T-254-QAuwEoaar6-rCIt,100,T,254,false
qYPi5hAkDV,2017-01-19T09:35:55.408Z,2017-03-09T18:17:39.485Z,CcQxeR8tke,https://twitter.com/MLAG1982/status/822014708358098944,aopen,aopen-2017-01-19,aopen-2017-01-19T093418-cam4-100-FF-200-CcQxeR8tke-CcA2,100,FF,200,false
uOidcquDAA,2017-01-19T09:38:20.593Z,2017-03-09T18:17:39.410Z,kJcDt512OZ,https://twitter.com/EmmmilyKaaate/status/822015318415458308,aopen,aopen-2017-01-19,aopen-2017-01-19T093639-cam3-100-T-95-kJcDt512OZ-XtjT,100,T,95,false
DWtzlBopcR,2017-01-19T09:38:43.544Z,2017-03-09T18:17:39.324Z,nlpwghTeHj,https://twitter.com/NickMaltennis/status/822015415261855744,aopen,aopen-2017-01-19,aopen-2017-01-19T093702-cam4-100-OO-269-nlpwghTeHj-SZYY,100,OO,269,false
0xWyxY8CoR,2017-01-19T09:38:58.884Z,2017-03-06T00:07:35.231Z,OYad3CTQ7m,https://twitter.com/f0urever/status/822015477425655810,aopen,aopen-2017-01-19,aopen-2017-01-19T093750-cam4-100-MM-157-OYad3CTQ7m-LJOw,100,MM,157,false
h7GHIdCkgJ,2017-01-19T09:39:33.802Z,2017-03-06T00:07:35.144Z,OYad3CTQ7m,https://twitter.com/f0urever/status/822015623936909313,aopen,aopen-2017-01-19,aopen-2017-01-19T093750-cam4-100-MM-157-OYad3CTQ7m-LJOw,100,MM,157,false
LWBNC7sHiS,2017-01-19T09:41:28.853Z,2017-03-06T00:07:35.090Z,kAHiax7Jgf,https://twitter.com/Vivekmahtani/status/822016105229094912,aopen,aopen-2017-01-19,aopen-2017-01-19T093811-cam1-100-PP-694-kAHiax7Jgf-qmoU,100,PP,694,false
cy7y318CL9,2017-01-19T09:41:49.227Z,2017-03-09T18:17:39.326Z,MhTYtrHSKQ,https://twitter.com/Aaronsims1989/status/822016192877510656,aopen,aopen-2017-01-19,aopen-2017-01-19T093903-cam2-100-U-200-MhTYtrHSKQ-0404,100,U,200,false
40zb2WtUJX,2017-01-19T09:42:13.675Z,2017-03-09T18:17:39.384Z,2rjjHdxVuY,https://twitter.com/mrsweeney/status/822016293360443392,aopen,aopen-2017-01-19,aopen-2017-01-19T094036-cam4-100-EE-87-2rjjHdxVuY-Vouq,100,EE,87,false
BrDIwbufPA,2017-01-19T09:43:17.178Z,2017-03-09T18:17:39.421Z,fN3QPqnEZP,https://twitter.com/Elliott_Leee/status/822016562047520768,aopen,aopen-2017-01-19,aopen-2017-01-19T094232-cam2-100-KK-287-fN3QPqnEZP-LGzQ,100,KK,287,false
WQYnMmqcv5,2017-01-19T09:43:31.145Z,2017-03-09T18:17:39.392Z,r09D6J790w,https://twitter.com/kimbocake/status/822016618163159041,aopen,aopen-2017-01-19,aopen-2017-01-19T094141-cam3-100-NN-270-r09D6J790w-gYur,100,NN,270,false
8MBI5HFtTv,2017-01-19T09:43:31.671Z,2017-03-09T18:17:39.491Z,ufkQMR1rq0,https://twitter.com/alexgian/status/822016623385001984,aopen,aopen-2017-01-19,aopen-2017-01-19T094201-cam6-100-JJ-427-ufkQMR1rq0-bTcr,100,JJ,427,false
do0NEkmuGa,2017-01-19T09:44:10.622Z,2017-03-09T18:17:39.505Z,jlAAH5I5hr,https://twitter.com/saintjct/status/822016786140827648,aopen,aopen-2017-01-19,aopen-2017-01-19T094122-cam2-100-AA-385-jlAAH5I5hr-0ilg,100,AA,385,false
JDQxyG0Ni1,2017-01-19T09:44:17.153Z,2017-03-09T18:17:39.453Z,oiM1Svy18l,https://twitter.com/abbey_tennis/status/822016811059200000,aopen,aopen-2017-01-19,aopen-2017-01-19T094304-cam2-100-OO-316-oiM1Svy18l-K0Pn,100,OO,316,false
tOw2mSYJIe,2017-01-19T09:45:22.857Z,2017-03-09T18:17:39.461Z,nRd4eL3VF9,https://twitter.com/wanillabean/status/822017088948572161,aopen,aopen-2017-01-19,aopen-2017-01-19T094320-cam6-100-LL-474-nRd4eL3VF9-M9op,100,LL,474,false
XHIpdjaMwY,2017-01-19T09:46:34.617Z,2017-03-09T18:17:39.416Z,JPIkXnHskn,https://twitter.com/Poz90/status/822017390342848512,aopen,aopen-2017-01-19,aopen-2017-01-19T094419-cam6-100-U-393-JPIkXnHskn-xgGa,100,U,393,false
wG74HgnZSh,2017-01-19T09:47:16.646Z,2017-03-09T18:17:39.338Z,SOdxyFqELD,https://twitter.com/acropley/status/822017566767878145,aopen,aopen-2017-01-19,aopen-2017-01-19T094608-cam6-100-KK-512-SOdxyFqELD-BBmY,100,KK,512,false
59gtBiNja6,2017-01-19T09:47:56.196Z,2017-03-06T00:07:35.126Z,TUjILytzca,https://twitter.com/megkeating/status/822017732329619457,aopen,aopen-2017-01-19,aopen-2017-01-19T094644-cam1-100-BB-4-TUjILytzca-pRRb,100,BB,4,false
4XakYg0o57,2017-01-19T09:48:04.301Z,2017-03-06T00:07:35.110Z,teND3z4zE3,https://twitter.com/johnpracs/status/822017765959573504,aopen,aopen-2017-01-19,aopen-2017-01-19T094452-cam5-100-E-298-teND3z4zE3-OT0k,100,E,298,false
VC6SsaZ4B9,2017-01-19T09:48:20.652Z,2017-03-06T00:07:35.048Z,lpfOwobF0i,https://twitter.com/jacilamb/status/822017835157229570,aopen,aopen-2017-01-19,aopen-2017-01-19T094719-cam3-100-JJ-170-lpfOwobF0i-GPuq,100,JJ,170,false
QXjRBjMckU,2017-01-19T09:49:08.968Z,2017-03-09T18:17:39.394Z,gDbx895EkV,https://twitter.com/goosh026/status/822018035548504064,aopen,aopen-2017-01-19,aopen-2017-01-19T094724-cam6-100-CC-428-gDbx895EkV-19My,100,CC,428,false
t3U9XX1Y7X,2017-01-19T09:49:57.613Z,2017-03-09T18:17:39.477Z,4KpY0BdA9S,https://twitter.com/lorriemoore1/status/822018240113045504,aopen,aopen-2017-01-19,aopen-2017-01-19T093902-cam3-100-MM-205-4KpY0BdA9S-yKKa,100,MM,205,false
5vZNuTW6X6,2017-01-19T09:50:11.300Z,2017-03-09T18:17:39.431Z,YJgjuJ5aPw,https://twitter.com/rawsheen/status/822018296429957122,aopen,aopen-2017-01-19,aopen-2017-01-19T094854-cam6-100-FF-465-YJgjuJ5aPw-qJ90,100,FF,465,false
ImquMsdy3N,2017-01-19T09:51:01.931Z,2017-03-09T18:17:39.449Z,KDX1plO4Y5,https://twitter.com/nabeelshami/status/822018509110550528,aopen,aopen-2017-01-19,aopen-2017-01-19T094927-cam1-100-PP-688-KDX1plO4Y5-GXjn,100,PP,688,false
VNFbtUwwEb,2017-01-19T09:51:48.381Z,2017-03-09T18:17:39.437Z,4KpY0BdA9S,https://twitter.com/lorriemoore1/status/822018702207950849,aopen,aopen-2017-01-19,aopen-2017-01-19T093902-cam3-100-MM-205-4KpY0BdA9S-yKKa,100,MM,205,false
H69A69On0V,2017-01-19T09:52:00.121Z,2017-03-09T18:17:39.429Z,0A1NBJYHdg,https://twitter.com/EmmmilyKaaate/status/822018755563618305,aopen,aopen-2017-01-19,aopen-2017-01-19T094642-cam4-100-T-96-0A1NBJYHdg-ZdG7,100,T,96,false
hgFneHeuVG,2017-01-19T09:52:29.395Z,2017-03-09T18:17:39.475Z,vjONHXcFBa,https://twitter.com/MadMadSyl/status/822018878817476608,aopen,aopen-2017-01-19,aopen-2017-01-19T095052-cam2-100-PP-338-vjONHXcFBa-Yu5P,100,PP,338,false
tMXHHOKiRU,2017-01-19T09:53:04.275Z,2017-03-09T18:17:39.353Z,jRpAQq53Bz,https://twitter.com/biancahosking/status/822019020194861056,aopen,aopen-2017-01-19,aopen-2017-01-19T094745-cam6-100-AA-470-jRpAQq53Bz-5R8D,100,AA,470,false
zH9Y0VpS1t,2017-01-19T09:53:35.515Z,2017-03-09T18:17:39.386Z,mlSZtP68O7,https://twitter.com/EmilyNemy1/status/822019156539121664,aopen,aopen-2017-01-19,aopen-2017-01-19T095006-cam1-100-LL-667-mlSZtP68O7-9C7z,100,LL,667,false
4C7jowHMPC,2017-01-19T09:54:16.119Z,2017-03-06T00:07:35.206Z,e3jEVQPc6z,https://twitter.com/samanthaophoto/status/822019325234028544,aopen,aopen-2017-01-19,aopen-2017-01-19T095332-cam2-100-KK-288-e3jEVQPc6z-UJXU,100,KK,288,false
2E0bu5m9WG,2017-01-19T09:55:11.563Z,2017-03-09T18:17:39.412Z,7XXDTo4L9O,https://twitter.com/charlie_witney/status/822019559041339395,aopen,aopen-2017-01-19,aopen-2017-01-19T095417-cam3-100-JJ-246-7XXDTo4L9O-Lled,100,JJ,246,false
gOH2ZFxh4d,2017-01-19T09:55:32.345Z,2017-03-09T18:17:39.346Z,F6Qrp5GRwi,https://twitter.com/CharlotteM2808/status/822019646203174912,aopen,aopen-2017-01-19,aopen-2017-01-19T095232-cam2-100-HH-360-F6Qrp5GRwi-rwAa,100,HH,360,false
3sbvPY89JE,2017-01-19T09:55:50.926Z,2017-03-09T18:17:39.382Z,e3jEVQPc6z,https://twitter.com/littleladylove/status/822019722170417153,aopen,aopen-2017-01-19,aopen-2017-01-19T095332-cam2-100-KK-288-e3jEVQPc6z-UJXU,100,KK,288,false
dqykjqjBg8,2017-01-19T09:55:52.926Z,2017-03-09T18:17:39.363Z,2egFOWrGwz,https://twitter.com/Dean_Camilleri/status/822019725714604033,aopen,aopen-2017-01-19,aopen-2017-01-19T095426-cam1-100-MM-695-2egFOWrGwz-ErPC,100,MM,695,false
